---------------------------------------------------------------------------------------------
Output for s3a://batch-processing-bucket/large-text-file-1.txt
---------------------------------------------------------------------------------------------
('total number of words=', 20180402)
('total number of distinct words=', 61593)
('popular_threshold_word=', 3080.0)
('common_threshold_l_word=', 29256.0)
('common_threshold_u_word=', 32337.0)
('rare_threshold_word=', 58513.0)
---------------------------------------------------------------------------------------------

Popular Words
+----+---------------+---------+
|Rank|           Word|Frequency|
|1011|           earl|     1796|
|1012|           bold|     1796|
|1013|       distance|     1788|
|1014|          walls|     1788|
|1015|         dromio|     1784|
|1016|      political|     1784|
|1017|           weak|     1784|
|1018|           moor|     1780|
|1019|         walked|     1772|
|1020|         report|     1768|
|1021|         easily|     1764|
|1022|        entered|     1760|
|1023|           safe|     1760|
|1024|         mighty|     1760|
|1025|           blue|     1760|
|1026|         opened|     1760|
|1027|     conscience|     1760|
|1028|        proteus|     1756|
|1029|        ancient|     1752|
|1030|     antipholus|     1752|
|1031|   conversation|     1752|
|1032|            ago|     1748|
|1033|         angelo|     1748|
|1034|          noise|     1744|
|1035|         shadow|     1744|
|1036|        conduct|     1744|
|1037|       clarence|     1744|
|1038|          angry|     1740|
|1039|          fairy|     1736|
|1040|       observed|     1736|
|1041|        manners|     1736|
|1042|        palamon|     1736|
|1043|           rise|     1736|
|1044|          yield|     1736|
|1045|          didst|     1728|
|1046|           blow|     1728|
|1047|       pictures|     1728|
|1048|         silent|     1724|
|1049|     coriolanus|     1720|
|1050|        affairs|     1716|
|1051|          stone|     1716|
|1052|         colour|     1716|
|1053|           wood|     1716|
|1054|          titus|     1712|
|1055|       isabella|     1712|
|1056|           hall|     1712|
|1057|        harriet|     1712|
|1058|       position|     1712|
|1059|          worst|     1712|
|1060|           ahab|     1708|
|1061|          front|     1708|
|1062|       probably|     1708|
|1063|          broke|     1704|
|1064|          laugh|     1700|
|1065|        getting|     1696|
|1066|         horses|     1696|
|1067|           wide|     1696|
|1068|        perfect|     1692|
|1069|         placed|     1688|
|1070|          teach|     1684|
|1071|         corner|     1684|
|1072|           hang|     1684|
|1073|           post|     1684|
|1074|         showed|     1680|
|1075|           shut|     1680|
|1076|        license|     1680|
|1077|           weep|     1680|
|1078|           deny|     1676|
|1079|        knights|     1676|
|1080|          allow|     1676|
|1081|             iv|     1676|
|1082|        bastard|     1672|
|1083|        warrant|     1672|
|1084|         wealth|     1672|
|1085|         wisdom|     1672|
|1086|         sudden|     1668|
|1087|           copy|     1668|
|1088|       bardolph|     1664|
|1089|           move|     1664|
|1090|            yea|     1664|
|1091|           toby|     1660|
|1092|          blind|     1660|
|1093|      copyright|     1660|
|1094|        reached|     1660|
|1095|           vain|     1660|
|1096|           tale|     1656|
|1097|        enemies|     1656|
|1098|         spring|     1656|
|1099|      petruchio|     1656|
|1100|         prison|     1656|
|1101|         pistol|     1652|
|1102|          roman|     1648|
|1103|       property|     1648|
|1104|         around|     1644|
|1105|        talking|     1644|
|1106|          spent|     1644|
|1107|           deed|     1644|
|1108|        delight|     1644|
|1109|         spoken|     1644|
|1110|         bottom|     1644|
|1111|           gate|     1644|
|1112|     considered|     1644|
|1113|          pedro|     1644|
|1114|     heathcliff|     1644|
|1115|           beat|     1640|
|1116|        fashion|     1640|
|1117|     difference|     1640|
|1118|        appears|     1640|
|1119|          spite|     1640|
|1120|           dull|     1636|
|1121|           rule|     1636|
|1122|           host|     1636|
|1123|       feelings|     1632|
|1124|          usual|     1632|
|1125|         nearly|     1628|
|1126|        courage|     1628|
|1127|           plan|     1628|
|1128|         hector|     1624|
|1129|        drawing|     1620|
|1130|         months|     1620|
|1131|     confidence|     1620|
|1132|            woe|     1620|
|1133|     experience|     1616|
|1134|         arcite|     1616|
|1135|        minutes|     1616|
|1136|        stopped|     1616|
|1137|          bosom|     1616|
|1138|          friar|     1616|
|1139|     honourable|     1616|
|1140|           nose|     1612|
|1141|        leaving|     1612|
|1142|      necessity|     1608|
|1143|        reading|     1608|
|1144|         choose|     1608|
|1145|    information|     1605|
|1146|          trees|     1604|
|1147|         wished|     1604|
|1148|        witness|     1604|
|1149|           neck|     1600|
|1150|          throw|     1600|
|1151|        heavens|     1600|
|1152|           step|     1596|
|1153|        revenge|     1596|
|1154|        waiting|     1596|
|1155|      dangerous|     1592|
|1156|         juliet|     1592|
|1157|       benedick|     1592|
|1158|        passing|     1592|
|1159|           grew|     1592|
|1160|         pompey|     1592|
|1161|            hat|     1592|
|1162|      principle|     1592|
|1163|         middle|     1588|
|1164|           bill|     1588|
|1165|         helena|     1588|
|1166|           oath|     1584|
|1167|          cross|     1584|
|1168|          needs|     1580|
|1169|          kings|     1580|
|1170|      condition|     1580|
|1171|    countenance|     1580|
|1172|        writing|     1580|
|1173|           nine|     1576|
|1174|      satisfied|     1576|
|1175|       supposed|     1576|
|1176|         places|     1576|
|1177|       expected|     1572|
|1178|           kent|     1572|
|1179|         memory|     1572|
|1180|       menenius|     1568|
|1181|        berowne|     1568|
|1182|         island|     1568|
|1183|      donations|     1565|
|1184|      sovereign|     1564|
|1185|          alive|     1564|
|1186|         merely|     1560|
|1187|          birth|     1560|
|1188|           ones|     1560|
|1189|        confess|     1560|
|1190|         raised|     1560|
|1191|          fixed|     1556|
|1192|         slowly|     1556|
|1193|         choice|     1556|
|1194|           harm|     1556|
|1195|       argument|     1552|
|1196|        foreign|     1552|
|1197|           hurt|     1552|
|1198|         weston|     1552|
|1199|       entirely|     1548|
|1200|          lover|     1548|
|1201|         speaks|     1548|
|1202|        running|     1548|
|1203|        support|     1548|
|1204|       literary|     1545|
|1205|         squire|     1544|
|1206|        wherein|     1544|
|1207|          faces|     1540|
|1208|          slave|     1540|
|1209|        kingdom|     1540|
|1210|          edgar|     1540|
|1211|          eight|     1540|
|1212|        changed|     1536|
|1213|        william|     1536|
|1214|          teeth|     1532|
|1215|           anne|     1532|
|1216|    opportunity|     1532|
|1217|         george|     1532|
|1218|        fingers|     1528|
|1219|          sharp|     1528|
|1220|          twice|     1524|
|1221|          count|     1524|
|1222|       pericles|     1524|
|1223|         attend|     1520|
|1224|        federal|     1520|
|1225|             st|     1520|
|1226|        outside|     1520|
|1227|        consent|     1520|
|1228|       remained|     1520|
|1229|            bit|     1516|
|1230|      important|     1516|
|1231|            ass|     1512|
|1232|          shows|     1512|
|1233|        knowing|     1512|
|1234|      otherwise|     1512|
|1235|         caught|     1512|
|1236|         summer|     1508|
|1237|           food|     1508|
|1238|        village|     1508|
|1239|        members|     1504|
|1240|        painted|     1504|
|1241|     individual|     1504|
|1242|           rain|     1504|
|1243|         higher|     1504|
|1244|        painter|     1500|
|1245|        proceed|     1500|
|1246|           papa|     1496|
|1247|           iron|     1492|
|1248|          grant|     1492|
|1249|     difficulty|     1488|
|1250|          souls|     1484|
|1251|            aid|     1484|
|1252|           gain|     1484|
|1253|            pip|     1484|
|1254|        flowers|     1476|
|1255|          cases|     1476|
|1256|           rage|     1476|
|1257|        herbert|     1476|
|1258|         loving|     1472|
|1259|      questions|     1472|
|1260|            won|     1472|
|1261|        meeting|     1468|
|1262|       pandarus|     1468|
|1263|        counsel|     1468|
|1264|        imagine|     1468|
|1265|          deeds|     1464|
|1266|          dress|     1464|
|1267|          glory|     1464|
|1268|        ephesus|     1460|
|1269|          reply|     1460|
|1270|           warm|     1460|
|1271|      wonderful|     1460|
|1272|          loose|     1456|
|1273|          shape|     1456|
|1274|       stranger|     1456|
|1275|       contrary|     1456|
|1276|       officers|     1452|
|1277|         suffer|     1448|
|1278|        prithee|     1448|
|1279|       cressida|     1444|
|1280|        keeping|     1444|
|1281|       scarcely|     1444|
|1282|          calls|     1444|
|1283|            win|     1444|
|1284|           army|     1440|
|1285|        curious|     1440|
|1286|          rough|     1440|
|1287|     attendants|     1436|
|1288|           fame|     1436|
|1289|          fetch|     1436|
|1290|         motion|     1436|
|1291|       perceive|     1436|
|1292|        pleased|     1436|
|1293|        various|     1436|
|1294|           sign|     1428|
|1295|         double|     1428|
|1296|      education|     1428|
|1297|          study|     1428|
|1298|           rate|     1428|
|1299|         leaves|     1424|
|1300|         period|     1424|
|1301|       provided|     1424|
|1302|          weary|     1424|
|1303|          title|     1420|
|1304|         oxford|     1420|
|1305|            buy|     1420|
|1306|        blessed|     1416|
|1307|           tree|     1416|
|1308|          share|     1412|
|1309|            dry|     1412|
|1310|         mortal|     1412|
|1311|      catherine|     1412|
|1312|        bearing|     1408|
|1313|         nobody|     1408|
|1314|    bolingbroke|     1408|
|1315|          frank|     1408|
|1316|      knightley|     1404|
|1317|          trade|     1404|
|1318|         portia|     1404|
|1319|       prisoner|     1404|
|1320|         filled|     1400|
|1321|       parolles|     1400|
|1322|           fish|     1396|
|1323|        allowed|     1396|
|1324|            beg|     1396|
|1325|       pleasant|     1396|
|1326|            lot|     1392|
|1327|          knave|     1392|
|1328|              s|     1392|
|1329|           fond|     1392|
|1330|          proof|     1392|
|1331|           hill|     1388|
|1332|        putting|     1388|
|1333|      situation|     1380|
|1334|       subjects|     1380|
|1335|          flame|     1376|
|1336|       opposite|     1376|
|1337|          plato|     1376|
|1338|         policy|     1376|
|1339|         linton|     1372|
|1340|          lower|     1372|
|1341|         access|     1372|
|1342|           week|     1372|
|1343|          shake|     1368|
|1344|           hide|     1368|
|1345|        desires|     1364|
|1346|           loud|     1364|
|1347|              v|     1364|
|1348|          beard|     1360|
|1349|          lorry|     1360|
|1350|       shoulder|     1360|
|1351|           legs|     1360|
|1352|          match|     1360|
|1353|           wars|     1360|
|1354|         excuse|     1356|
|1355|        telling|     1356|
|1356|         sought|     1356|
|1357|      companion|     1356|
|1358|        wouldst|     1356|
|1359|        archive|     1353|
|1360|   acquaintance|     1352|
|1361|        streets|     1352|
|1362|        attempt|     1348|
